tmdbId,tmdb_status,tmdb_title,original_title,director,tmdb_genres,release_date,runtime,original_language,tmdb_rating,tmdb_vote_count,popularity,overview
218,ok,The Terminator,The Terminator,James Cameron,Action | Thriller | Science Fiction,1984-10-26,108.0,en,7.687,14908.0,33.2484,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?"
3063,ok,Duck Soup,Duck Soup,Leo McCarey,Comedy | War,1933-11-12,68.0,en,7.321,871.0,3.3904,Rufus T. Firefly is named president/dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of wealthy Mrs. Teasdale.
694,ok,The Shining,The Shining,Stanley Kubrick,Horror | Thriller,1980-05-23,144.0,en,8.201,19197.0,22.4299,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within."
137,ok,Groundhog Day,Groundhog Day,Harold Ramis,Romance | Fantasy | Comedy,1993-02-11,101.0,en,7.635,9053.0,19.8044,"A cynical TV weatherman, along with his idealistic producer and his sardonic cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over."
105,ok,Back to the Future,Back to the Future,Robert Zemeckis,Adventure | Comedy | Science Fiction,1985-07-03,116.0,en,8.328,22144.0,38.8701,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985."
8009,ok,Highlander,Highlander,Russell Mulcahy,Adventure | Action | Fantasy,1986-03-07,116.0,en,6.866,2976.0,12.0378,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.
3034,ok,Young Frankenstein,Young Frankenstein,Mel Brooks,Comedy,1974-12-15,106.0,en,7.853,3452.0,7.3212,"A young neurosurgeon inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback, a pretty lab assistant and the elderly housekeeper. Young Frankenstein believes that the work of his grandfather was delusional, but when he discovers the book where the mad doctor described his reanimation experiment, he suddenly changes his mind."
756,ok,Fantasia,Fantasia,Wilfred Jackson | Bill Roberts | Paul Satterfield | Samuel Armstrong | Jim Handley | T. Hee | Hamilton Luske | Ben Sharpsteen | James Algar | Norman Ferguson | David Hand | Ford Beebe Jr.,Animation | Family | Fantasy,1940-11-13,124.0,en,7.348,3365.0,8.1027,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again."
89,ok,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade,Steven Spielberg,Adventure | Action,1989-05-24,127.0,en,7.854,11232.0,14.2822,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!"
12104,ok,Pink Floyd: The Wall,Pink Floyd: The Wall,Alan Parker,Music | Drama,1982-07-14,95.0,en,7.944,1682.0,4.3621,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.
653,ok,Nosferatu,"Nosferatu, eine Symphonie des Grauens",F. W. Murnau,Horror | Fantasy,1922-02-16,89.0,de,7.654,2501.0,8.6199,"The mysterious Count Orlok summons a happily married real estate agent to his castle, located up in the Transylvanian mountains, to finalise a terrifying deal."
364,ok,Batman Returns,Batman Returns,Tim Burton,Action | Fantasy,1992-06-19,126.0,en,6.95,7201.0,15.7257,"The monstrous Penguin, who dwells in the sewers beneath Gotham, joins up with corrupt mayoral candidate Max Shreck to topple the Batman once and for all. But when Shreck's timid assistant Selina Kyle finds out, and Shreck tries to kill her, she's transformed into the sexy Catwoman. She teams up with the Penguin and Shreck to destroy Batman, but sparks fly unexpectedly when she confronts the caped crusader."
2322,ok,Sneakers,Sneakers,Phil Alden Robinson,Comedy | Crime | Drama,1992-09-09,125.0,en,6.909,1077.0,7.8376,"When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his 'sneakers' must save themselves and the world economy by retrieving the box from their blackmailers."
9361,ok,The Last of the Mohicans,The Last of the Mohicans,Michael Mann,History | War | Drama,1992-08-26,112.0,en,7.386,3498.0,9.5901,"In war-torn colonial America, in the midst of a bloody battle between British, the French and Native American allies, the aristocratic daughter of a British Colonel and her party are captured by a group of Huron warriors. Fortunately, a group of three Mohican trappers comes to their rescue."
14908,ok,McHale's Navy,McHale's Navy,Bryan Spicer,Comedy,1997-04-18,108.0,en,4.434,83.0,2.1944,"Retired Lieutenant Commander Quinton McHale spends his days puttering around the Caribbean in the old PT-73 selling homebrew, ice cream, and swimsuit calendars. He's brought out of retirement when his old nemesis turned the second best terrorist in the world, Major Vladikov, takes over the island of San Moreno and starts building a nuclear launch silo on it. With help from his old crew and hindrances from Captain Wallace B. Binghampton, who sank a cruise liner a while back, McHale tries to put Vladikov out of business."
19952,ok,Best Men,Best Men,Tamra Davis,Comedy | Romance,1997-10-17,90.0,en,5.275,60.0,1.6745,"Four tuxedo clad men show up at a penitentiary to meet a friend who has just been released after three years in prison and is going straight from the jail to marry his girlfriend. En route to the wedding, one of the men asks to stop by a bank to pick up some cash. As it turns out, he is a wanted bank robber who uses Shakespeare passages during his robberies and thus has become known as ""Hamlet"". Soon all five men are caught up in the bank and involved in the robbery as they end up in a hostage situation. The hostage negotiator shows up who turns out to be Hamlet's father."
9434,ok,Grosse Pointe Blank,Grosse Pointe Blank,George Armitage,Action | Comedy | Thriller | Romance,1997-04-11,107.0,en,6.963,1050.0,4.5307,"Hitman Martin Blank becomes a moving target after he rebuffs a fellow assassin's invitation to form a union. On the advice of his quirky assistant and neurotic psychiatrist, Martin begrudgingly heads out to Grosse Pointe, Michigan for his ten-year high school reunion, where he soon comes across the woman he jilted on prom night."
816,ok,Austin Powers: International Man of Mystery,Austin Powers: International Man of Mystery,Jay Roach,Comedy | Crime,1997-05-02,89.0,en,6.598,3871.0,9.0819,"As a swinging fashion photographer by day and a groovy British superagent by night, Austin Powers is the '60s' most shagadelic spy. But can he stop megalomaniac Dr. Evil after the bald villain freezes himself and unthaws in the '90s? With the help of sexy sidekick Vanessa Kensington, he just might."
1701,ok,Con Air,Con Air,Simon West,Action | Thriller | Crime,1997-06-05,116.0,en,6.784,4801.0,14.1193,"Newly-paroled former US Army ranger Cameron Poe is headed back to his wife, but must fly home aboard a prison transport flight dubbed ""Jailbird"" taking the “worst of the worst” prisoners, a group described as “pure predators”, to a new super-prison. Poe faces impossible odds when the transport plane is skyjacked mid-flight by the most vicious criminals in the country led by the mastermind — genius serial killer Cyrus ""The Virus"" Grissom, and backed by black militant Diamond Dog and psychopath Billy Bedlam."
754,ok,Face/Off,Face/Off,John Woo,Action | Crime | Science Fiction,1997-06-27,139.0,en,7.058,6029.0,14.1646,"In order to foil a terrorist plot, an FBI agent undergoes facial transplant surgery and assumes the identity of a criminal mastermind. The plan turns sour when the criminal wakes up prematurely and seeks revenge."
607,ok,Men in Black,Men in Black,Barry Sonnenfeld,Action | Adventure | Comedy | Science Fiction,1997-07-02,98.0,en,7.226,15051.0,18.9299,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent K and new recruit Agent J find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies."
9387,ok,Conan the Barbarian,Conan the Barbarian,John Milius,Adventure | Fantasy | Action,1982-03-16,130.0,en,6.801,2867.0,11.9109,"A horde of rampaging warriors massacre the parents of young Conan and enslave the young child for years on The Wheel of Pain. As the sole survivor of the childhood massacre, Conan is released from slavery and taught the ancient arts of fighting. Transforming himself into a killing machine, Conan travels into the wilderness to seek vengeance on Thulsa Doom, the man responsible for killing his family. In the wilderness, Conan takes up with the thieves Valeria and Subotai. The group comes upon King Osric, who wants the trio of warriors to help rescue his daughter who has joined Doom in the hills."
2118,ok,L.A. Confidential,L.A. Confidential,Curtis Hanson,Crime | Mystery | Thriller,1997-09-19,138.0,en,7.806,5655.0,14.4617,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.
9437,ok,Kiss the Girls,Kiss the Girls,Gary Fleder,Thriller | Crime | Mystery | Drama,1997-09-29,115.0,en,6.5,1934.0,10.8961,"Forensic psychologist and detective Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone."
2649,ok,The Game,The Game,David Fincher,Drama | Thriller | Mystery,1997-09-12,129.0,en,7.574,7480.0,12.7166,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a cold-hearted loner, receives an unusual present from his younger brother, Conrad: a gift certificate to play a unique kind of game. In nary a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins."
3597,ok,I Know What You Did Last Summer,I Know What You Did Last Summer,Jim Gillespie,Horror | Thriller | Mystery,1997-10-17,102.0,en,5.999,3346.0,7.9439,"After an accident on a winding road, four teens make the fatal mistake of dumping their victim's body into the sea. Exactly one year later, the deadly secret resurfaces as they're stalked by a hook-handed figure."
